Comment,Date,language
"Smaller, speculative stocks have endured a historically weak stretch. Investors are betting that a turnaround is finally in the works. I’ve lost about $320k within a few months, how do i take advantage of the market turnaround?",2023-09-15T19:41:03Z,en
"i working with branche banking here operation plus high sales pressure...I want to be move with back end or operational work..
please guide me",2023-08-14T15:07:10Z,en
@5:02 Can company A directly sell shares instead through the investment bank.,2023-06-28T00:04:27Z,en
Thankyouu soo muchh! You made the concept so simple for me. I come from a pure tech background and just starting to gain knowledge about Finance and Financial Services. Thanks for this video,2023-05-26T13:49:13Z,en
"Investment Banking is more volume driven, commercial banking is more tailored lower volume higher margin business.",2023-04-20T23:15:18Z,en
Great video thankyou for explaining it to us.,2023-03-31T23:44:18Z,en
"hi, kenji. Can u make smthing interesting on Enrollment agents? EA as Career , growth, any niche area etc.",2023-03-05T03:24:52Z,en
Good business relationship with you and digital marketings services very nice day and I will be able to get the future,2023-02-08T23:05:28Z,en
hi Kenji. which tool do you use for animating in your videos?,2023-02-04T18:01:21Z,en
Excellent man!,2023-01-26T10:33:23Z,others
"Great content. I found the sound effects annoying, however.",2023-01-23T17:02:55Z,en
Good knowledge sir,2023-01-20T19:15:51Z,en
What about corporate banking?,2023-01-12T04:18:09Z,en
"Commercial Banks also called Corporate Banks also sell services to huge corporations in terms of transfers of money and deposits but also in terms of Loan, so you are wrong when you tell they serve just mid sized companies. 

Also in terms of Risks, since commercial banks deal with money directly they have  huge risks, especially in terms of loan given to corporates and mid sized companies. 

Here the financial analysis needs to be done in details with the right vertical and horizontal analysis and the right financial and performance Ratios.

Bad loans can lead commercial banks to default.",2022-12-30T12:43:42Z,en
"One of the best ""101's"" foundational explanations I see in a long time. Great job Mr. Kenji",2022-12-20T18:36:37Z,en
Brilliant insight <3,2022-12-19T16:24:50Z,en
Well and clarified lessons u gave us dear i appriciated you .. big up dear !!!🤛,2022-10-29T19:33:50Z,en
TY for the great video. Only thing is the subtitles are missing or lagging for part of your speech.,2022-10-13T07:46:53Z,en
Brilliant,2022-10-11T05:07:56Z,others
"How are you 
I'm kp 
Pilipinas central? Ae? Defrnt 
Kp HSBC? 
Ae to pasntg available I'm dontad 5 pasntg central people? 
Your benefit",2022-10-03T15:37:56Z,others
1:12 Above $1M is enough? Ah so I am HNI... I should not go to commercial banks anymore..Investment banks here I come...,2022-10-02T10:11:02Z,en
I can't thank you enough <3,2022-09-20T04:23:33Z,en
Thanks Kenji. All your videos are very helpful and relevant to what I'm doing. I'm watching all of them from the first one to the most recent,2022-08-31T18:42:23Z,en
*Fantastic.....thank you!*,2022-07-22T13:36:41Z,en
"Thanks, this is a great video with detailed explanation!",2022-07-17T12:53:16Z,en
Can I move from audit at big 4 to commercial banking,2022-06-11T18:48:14Z,en
"thank you so much,keep goig",2022-05-16T06:48:29Z,en
what camera are you using...?,2022-05-15T20:07:29Z,en
Thank you for proving this simple to understand the difference between commercial and investment banks.,2022-05-11T13:32:54Z,en
very helpful thanks,2022-05-08T08:51:19Z,en
This was very helpful! Thanks for the clarification,2022-03-24T10:23:54Z,en
This was great. I’d like to see a video on careers in comercial banking with the perks and drawbacks. No one else seems to have that.,2022-03-13T12:35:12Z,en
"The bank doesn't need deposits to lend anymore, so the depositor is no longer part of the equation (aus at least). they can create money to lend through the central bank",2022-03-11T06:46:32Z,en
Very well explained,2022-02-27T12:06:00Z,en
very good explanation bro,2022-02-26T14:59:29Z,en
Thank you so much! Nobody could simply it the way you did! Amazing skills ,2022-02-21T20:42:39Z,en
Thnx a lot man. Explained everything in a simple manner.,2022-02-02T17:21:05Z,en
Great explanation. Thanks for sharing!,2022-01-26T05:25:28Z,en
"Wow, wonderfully explained. I always wondered what investment banks were and how they were different.",2021-12-29T19:45:47Z,en
"Easily understandable content, Thanks a lot sir!",2021-12-06T12:02:32Z,en
2% interest on deposits??? Which century are you living in?  Good info though,2021-11-29T01:57:49Z,en
Useful beginner clip.,2021-11-25T19:06:09Z,en
"Thank you for this video, very helpful!",2021-11-02T13:35:38Z,en
"hi , can i know what facilities and function that provided by goldman sachs ? 
can you email it for me ?",2021-10-27T15:17:38Z,en
Do you have a book list you can share?,2021-10-06T03:38:06Z,en
"Very well explained. Thank you. 
Just subscribed to your channel ",2021-09-19T11:40:54Z,en
"Kenji, I found out about your channel yesterday, and now I'm hooked with all the quality content you are putting!
Really appreciate the crisp and to the point videos you are making.",2021-07-26T04:51:13Z,en
oh i work in capital one,2021-06-23T07:13:04Z,en
Is it possible for a person to work in investment banking with a degree in international relations?,2021-06-20T09:51:04Z,en
Can you transition from commercial banking to investment banking ???,2021-06-17T07:02:28Z,en
Which qualifications do I need to become investment banker??,2021-06-13T18:03:31Z,en
Very Cool Video Bro..........,2021-06-05T08:20:35Z,others
"Bank of America is both a commercial as well as an investment bank…

Dont forget that they own Merrill Lynch.",2021-06-04T02:05:20Z,en
"Ur way of explanation is very nice.for the first time i watched a video without skipping.
Keep up the good work bro.",2021-06-02T21:21:45Z,en
Best and easiest explanation I’ve seen so far. Thanks!,2021-05-11T03:43:19Z,en
Who can give me brief script when he said about risk and regulation,2021-04-17T09:58:25Z,en
Great video. Wish I had professors that explain like this,2021-04-10T23:52:29Z,en
"Great breakdown Kenji, cheers",2021-03-28T03:36:12Z,others
Very nice! Really liked the examples explaining how the different types of banks made money!,2021-03-28T00:00:11Z,en
Keep it up! Great video again,2021-03-27T16:51:25Z,others
Mn ben ekata dila thiyena mobile no eka dan weda karanne. Mn inne rata mata app ekata log wenna be. Pz hel me.,2025-05-22T17:21:47Z,ta
3 y bank ake ganudenu nokaroth account aka cansal wenawada,2025-05-16T10:05:45Z,en
Mage app eka lock vela,2025-03-20T15:03:49Z,si
aiye meka haduwoth paypal wage account ekakata card ekak pawichchi nokara salli ganna puluwanda,2025-02-25T02:38:16Z,ta
commercial bank එකේ ස්ටේට්මන්ට් එක ගන්නෙ කොහොමද,2025-02-12T14:50:07Z,si
Thnks bro,2025-01-24T08:11:37Z,en
Online account ekak hadanna puluwanda commercial bank,2025-01-13T10:31:53Z,ta
Com bank account ekak thiyena aya witharada log wenna puluwab,2025-01-03T09:39:46Z,ta
User name ekai pw ekai amthakainam aye hdanna berida,2024-11-22T13:12:19Z,ta
.tnc.,2024-11-19T08:54:18Z,others
"Malli on line accunt eka hadaddi id  eke front  ,, & back...passport eke mula page ekai ,,visa ekai dunna..aye ellanava vallied resident idintity kiyala card ekak ...ekata mokadda denna ona...",2024-10-27T16:38:23Z,ta
ගොඩක් වටින විඩියො එකක් ඊයෙ ඉදන් ලොග් වෙන්න  try කරා හරියට කරගන්න බැරුව හිටියෙ. මේ වගෙ විඩියොස් දිගටම දන්න .  ,2024-10-22T16:41:22Z,si
Ane mage app aka det una aya hadaganna bene,2024-08-31T13:34:39Z,ta
Mata anthimata password aka dena thenata awa athanadi Error akak awa akata mokada karanne,2024-08-09T16:23:32Z,others
App එක වැඩකරන්නැනෙ ,2024-08-09T14:07:16Z,si
Oke ar acc number ekt ghnne kmthi ekkd,2024-06-12T21:56:47Z,others
Im not robet eken yanna bane,2024-05-25T12:51:00Z,ta
Ane helpme,2024-05-25T12:50:26Z,en
,2024-03-09T11:52:01Z,
Man korea inne awata passe bankuwata dila thiyena sim eka block unane..kohomada karanne ethakota mail ekak add karaganna barida,2024-01-29T12:22:48Z,ta
Thank you,2023-11-01T09:46:50Z,en
Mage mobile number kiyna options ekta enne nne,2023-11-01T05:30:58Z,others
,2023-11-01T05:29:50Z,
Credit card ekat mehemda,2023-10-06T05:18:51Z,en
Thank you,2023-09-24T17:01:24Z,en
Ayya mage atp  කෝඩ් එක දෙන්න පරක්කු උන නිසාද මගෙ එකවුන්ට් එක ලොක් වෙලා නෙ හදන්න බැරිද,2023-09-17T11:26:01Z,si
Gmail eka register karanna one netida bank ekata gihin,2023-07-25T06:10:27Z,ta
Aiyya mata password eka hadanna tharanne naha podak password ekak udha haraneta hadha pannako,2023-06-19T14:17:14Z,ta
ගෙදර ඉඳන් commercial bank account එකක් open  කරන්න පුළුවන් ද? කොහොමද ඒ?,2023-06-14T05:47:33Z,si
Code eke ave na. resend kera eth ave naha,2023-06-11T09:06:31Z,others
Thanks,2023-05-15T08:37:18Z,en
Mekan apita onama kenakta salli yawanna puluwanda.,2023-05-14T07:54:45Z,ta
phone number wenuwata gmail eka denna bada,2023-03-13T00:35:15Z,ta
Mage pasward eka amathakai hadanna beida,2023-03-07T13:53:58Z,ta
Foon nambare benkuvata dila nethnam rejister venna berida,2023-03-04T21:02:59Z,ta
,2022-12-14T01:55:14Z,
"Aiye Mt bank ekata register wela thiyena num eka change karanna oni, mn mg kalin num eken register wela thibbe, den Mt online payment karanna Beni passcode eka a num ekatane yanne, kohomada eka change karaganne online ,udaw krnnako",2022-12-05T09:40:59Z,ta
Bank eken register wela inna onad,2022-10-07T10:01:49Z,others
Thank you ayye,2022-09-08T13:03:26Z,others
Mobile app ekn log wenn bane,2022-08-27T15:04:33Z,others
aiye meken cad eke iyena balance eka balannath puluwanda,2022-08-12T14:35:27Z,ta
ගෙදර ඉදන් commercial bank account ekk හදලා atm card ek gedrt genngnt puluwnd,2022-07-18T15:59:04Z,en
Anthima step eken yanna bane aiya,2022-06-29T12:03:24Z,ta
ACC no ekata enna oni mokakda,2022-06-11T08:15:15Z,ta
Ayiye mama combank eken card ekak haduwa eken online payment karala nane 🥲 actibet karala nadda card eka dam mama ekeata mokakda karanne 🥲,2022-06-10T06:54:29Z,others
Ayye password aka ganne නෑනේ,2022-06-04T03:49:31Z,others
Plzz help me,2022-05-12T14:13:20Z,others
Account nomber kianne mona ankayada,2022-05-12T14:13:08Z,en
Mage digital app 1ke log venna bene mata aka aktiv karala denna,2022-05-02T11:01:08Z,ta
register una sim eka nathinam meka karanna barida,2022-04-30T09:00:25Z,ta
Honda pehedili kirimak,2022-02-16T04:57:09Z,others
Ayye mekata rejister vela meka use karath natath service charge ekk gannoda ,2022-01-18T08:28:45Z,others
"ගනුදෙනුකරන විඩියො එක ඔනේ,",2022-01-11T07:48:05Z,si
Mata commercial bank eken Srilankawe indan Japan inna kenekta salli yawanna puluwanda? (japan commercial bank account ekakata),2021-12-28T22:11:59Z,ta
Account eka open karata passe bankuwen kata karanawada,2021-12-01T08:34:20Z,others
supper ,2021-11-10T10:47:14Z,others
"අයියේ මන් රෙජිස්ටර් වෙලා ඇප් එකට ලොග් උනා ගෙදර ඉදන්ම,ඒ උනාට අයියේ ඇප් එකේ යට ඔප්ෂන් දෙකයිනේ අයියේ තියෙන්නේ,transfer කියන එක නැනේ ",2021-11-01T06:05:13Z,si
Commercial eken gewanna barida dn alibaba ekata,2021-10-29T08:39:33Z,ta
Commercial eke limit eka ain karala neda aiye dan thiyenne.?,2021-10-27T21:18:21Z,others
පාවිච්චි නොකර තිබිලා සල්ලි කැපිලා මගෙ com bank account  එක ක්ලෝස් වෙලා.ඩෙබිට් කාඩ් එකකුත් තිබ්බා.ආයෙ ඒ account  එක ඇක්ටිව් කරන්න බැරිද,2021-10-26T02:45:29Z,si
Thanks,2021-10-13T03:46:34Z,en
"Alibaba  den gennanna puluwanda..
Freightware agent made in china eken ගෙන්නනවාද",2021-10-13T02:54:50Z,ta
Tx bro,2021-10-13T02:23:24Z,en
Thanks....,2021-10-13T00:47:59Z,en
Laksha 5 k danaeanam kiyada,2025-01-11T03:27:35Z,others
ලක්ශ 20 ක් වගෙ fixed deposit එකක් දානවා නම් ට්කක් හොද පොලියක් ගන්න මොකක්ද හොද ව්දිහ කියලා පොඩ්ඩක් කියන්න පුළුවන්ද,2025-01-08T21:16:47Z,si
Ada weddith me rates thiyenawa da,2024-12-18T10:50:33Z,others
ලක්ෂ 7.5ට දින 100ට කියද,2024-12-12T04:38:25Z,si
මේ පොලිය හැදෙන්නෙ දින 100 ට ද මාසෙකට ද?දින 100 ම නම් හෙන පාඩුයි.මොකද අපේ සල්ලි වලින් උන් හොයනව ඒ වගේ හෙන ගුනයක්,2024-12-02T04:36:50Z,si
දැන් 7.25%,2024-11-30T00:33:23Z,si
Laksa dekak stheera thanpath danna  barida?,2024-11-30T00:04:10Z,ta
"මහත්තයෝ මාසිකව 500,000 මුදලක පොලියක් ලබා ගන්න අපි කීයක් ඉස්තාවර තැම්පතුවක යොදවන්න ඕනේ ද?",2024-11-18T14:24:57Z,si
%5 nadda kapenawa.neda,2024-11-14T17:29:14Z,others
මෙකේ පොලිය හැදෙන හැටි පොඩි උදාහරණයක් අරන් පැහැදිලි කරලා දෙන්න පුලුවන් ද? 1 million දානව නම්  පොලිය හැදෙන හැටි කියල දෙනව ද?,2024-11-14T10:14:42Z,si
ඔයාගෙ විස්තර කිරීම පැහැදිලියි .,2024-10-29T02:55:56Z,si
Kotiyakata dina100 polee kiyada?,2024-10-24T20:33:48Z,others
Boc 8.25%,2024-10-24T06:02:07Z,others
500000k dina 100 k dammit maset kiyda,2024-10-21T14:40:58Z,others
Com digital app eken kohomada FD ekak danne?,2024-10-21T09:29:37Z,others
මීට වඩා ප්‍රතිලාභ ගන්න පුළුවන් නේද භාණ්ඩාගාර බිල්පත්වල ආයෝජනය කළොත්🤔,2024-10-21T03:20:25Z,si
ලක්ෂදෙලක්ටමසේටකියක්දෙනවද,2024-10-20T14:58:05Z,si
Lasha 50 ta dina 300 kiyada let me know plese,2024-10-20T13:12:38Z,others
Oka dannawa hutto,2024-10-20T12:18:59Z,ta
එ පොලිය මාසෙන් මාසෙට ගන්න්වනම් කීයක් හම්බෙනවද,2024-10-20T09:18:02Z,si
Peoples bank ona,2024-10-20T07:46:42Z,en
Online danne kohomada,2024-10-20T06:35:44Z,others
Ok,2024-10-20T05:56:55Z,others
Laxsha 850000 poliya kiyada dina300 ta,2024-10-20T03:03:58Z,others
Can be classified into two main categories there are two main types of secondary function,2024-07-11T09:06:23Z,en
Thanks,2024-09-04T02:54:33Z,en
Safety locker. Demet services.,2024-09-04T02:54:28Z,others
,2023-03-07T11:05:32Z,
,2023-03-07T11:01:31Z,
"Randomly discovered this channel, enjoying the content",2025-02-20T09:54:06Z,en
Nice vid!,2025-01-26T00:21:37Z,others
100 notes available???,2023-11-16T06:50:37Z,others
What is the minimum deposit limit?,2023-02-08T04:19:44Z,en
Thanks ,2022-01-31T10:53:41Z,en
come  on you are too much,2024-02-29T01:50:21Z,en
Central bank,2021-12-30T01:57:34Z,en
nice,2021-04-26T08:37:09Z,others
Thanku sir,2020-12-04T13:31:48Z,others
Super,2020-08-18T14:25:33Z,others
watching this in online class,2020-07-21T06:24:01Z,en
Superb voice,2020-02-02T15:44:43Z,others
Superb vidoe,2018-12-19T05:23:25Z,others
Marathi me hona tha sir,2018-07-09T17:36:59Z,en
Why didn't  explain  with tamil,2018-06-24T15:36:37Z,en
Nice video,2018-06-16T14:22:34Z,others
Nice,2017-08-16T06:02:27Z,others
so slow,2017-07-05T12:17:49Z,others
use full video .. thanks for upload,2017-06-17T10:06:58Z,en
very good,2016-11-18T00:43:47Z,others
thinking video,2016-11-10T06:50:05Z,en
nice video,2016-07-04T09:18:23Z,others
I'm watching this from South Africa and there's an actual bank called First National Bank (FNB). It is one of the biggest bank in the country.,2025-03-02T18:20:57Z,en
"Hey y'all South African here just want to clarify we have a comm. bank literally called First National Bank, it's not an example anymore ",2024-08-27T18:47:38Z,en
"In the example that you provided, when the first national bank gets £100 and they give £90 to the second national bank, does the first national bank only have £10 on them?",2023-08-05T14:29:07Z,en
The banks creates new currency out of thin air 3:22. So why do they need new deposits to create more loans 4:26.,2022-01-01T20:08:12Z,en
Mam you are so cute 🥰🥺🥰,2025-01-14T07:26:19Z,others
beta plz chote classes ke liye bhi video banao,2024-11-13T18:54:35Z,en
"Mam please make video on class 9th icse, functioning of commercial org. Full video was not there on YT",2022-10-19T13:51:18Z,en
,2022-10-18T22:09:45Z,
Thank You mam ,2025-05-23T12:12:19Z,en
FANTASTIC EXPLANATION MAM   ,2025-04-17T16:28:49Z,en
CA  attracts no interest,2025-04-03T17:01:14Z,others
Mam discuss more in banking and financial services please,2024-12-07T06:22:07Z,en
"Good morning mam 
Nenu me prati program chustuntanu",2024-11-22T02:17:02Z,others
Excellent maam,2024-10-16T02:15:14Z,others
Kannada also explains mamm please ,2024-10-16T00:04:43Z,ta
Thank you ma'am your video is very helpful ,2024-09-19T18:46:48Z,en
Goodmorning madamgaru nice explanation,2024-07-12T02:07:17Z,en
Kal exam hai,2024-06-21T07:46:15Z,others
Maam  iske aage ke topics,2024-06-21T07:46:05Z,others
Mam i mistakenly placed wrong answer booklet number in attendance sheet. Will it cause absent or any other issue pleas say mam,2024-06-12T08:50:29Z,en
Maam please complete business statistics-2  syllabus,2024-06-08T16:34:12Z,en
"Please make videos on Institutional accounting 
Ma'am  I have exam on 14 june  and I can't find study material related to this subject 
Unit - 1  Accounting for holding company. 
Unit - 2 Accounting for Bank and Insurance Company (including Life Insurance).
Unit-3 Double Accounts System. Unit-4 Accounting for Co-operative societies, Hotel Accounting. 
Unit-5 Government Accounting.",2024-06-07T14:01:38Z,en
Mam Income tax important questions evvara,2024-06-07T11:07:21Z,others
Mam ..one more question plz answer.. which college is best for MBA..near mahedipatam..and can u plz tell me the fees .. per sem with mgt quota seats?,2024-06-06T15:22:36Z,en
Mam new sem has began now..is this topic related to financial markets and services subjects?,2024-06-06T15:21:43Z,en
Thanks you Amma ,2024-06-06T13:55:54Z,en
please. Send. Ayer. Tena. Branch. Send. Or. Transfer. Mony. Please. Thanks,2025-04-29T09:33:18Z,en
ነጌ ስራ አለ,2025-03-30T18:48:30Z,others
ዛሬየኢሮዮምንዛሪለማወቅ?,2025-01-27T06:51:45Z,others
Very good bank,2025-01-25T18:11:34Z,others
Please  booke eyesera mehonun eyuligni ye etiopia bankeroch 1000 537249955 kehager wuch negni likotibibet asibe new,2024-12-31T18:14:16Z,others
Very good Ethiopia bank,2024-12-31T15:09:09Z,en
"እሡባለው ነኝ 
ዌስተርን ዩኒየን
ዳሀብሽን ኢዝረሚ አማካኝነት ገንዘብ ማስተላለፍ ይችላል",2024-12-26T17:49:31Z,others
የኢትዮጵያ ንግድ ባንክ የደምበኛውን ገንዘብ ለምንድን ነው የሚዘርፍ የተለያዩ የታክስ አይነቶችና ተቆራጮች በዙ እኮ,2024-12-15T18:15:17Z,others
ባንኬ ኩራቴ,2024-12-11T17:18:14Z,others
endet kewec mactelalf enden,2024-10-14T13:08:06Z,others
https://www.youtube.com/watch?v=nVcKHO_Av5Q     ???? More investigation is needed; so much of your employees' fraud can not be ruled out during the period of the CBE system upgrade. The inactivation of an account in six months must be stopped because it opens the door for misconduct within your institutions. We have been hearing similar of such cases.,2024-09-27T14:06:43Z,ta
Ebakachu  etem mazagati  falige naber   yichala  ene yalewot yesaw hagar now  etem  balabte ganow,2024-09-22T15:38:48Z,others
5birr,2024-05-12T16:11:44Z,others
Mnaynet new mikefetew,2024-04-29T06:11:27Z,others
Best,2024-04-13T08:24:14Z,others
"CBE WRITTEN EXAM FOR BANK TRAINIE
https://youtu.be/EvrkrfSbffQ?si=4Tr7BV09xtwj6JqT",2024-03-06T13:31:53Z,en
Good,2024-02-15T08:24:45Z,others
The best bank in our country Ethiopia CBE,2024-02-04T09:33:07Z,en
CBE..that we rely on it,2024-02-04T08:31:11Z,en
Fastest,2024-02-04T08:31:00Z,others
My 1st Favorite Bank CBE,2024-02-04T08:29:01Z,others
Good,2024-02-04T08:28:49Z,others
My favo,2024-02-04T08:27:26Z,others
,2024-02-04T08:27:12Z,
It is good,2024-02-04T08:22:42Z,others
,2024-02-04T08:22:09Z,
my first choice CBE,2024-02-04T08:21:43Z,en
Very good commercial bank of Ethiopia ,2024-02-04T08:21:39Z,en
Nice,2024-02-04T08:21:21Z,others
Best bank from ethio,2024-02-04T08:21:09Z,en
Best best,2024-01-27T10:31:44Z,others
Good ,2024-01-27T10:30:34Z,others
Wow good advertising ,2024-01-27T10:23:47Z,en
The best ,2024-01-27T10:21:37Z,en
Very good  Ethiopia bank,2024-01-19T11:03:15Z,en
Nice!,2024-01-19T10:32:59Z,others
Good bank,2024-01-19T10:24:40Z,others
,2024-01-11T11:27:43Z,
አሪፍ ነው ቀጥሉበት,2024-01-11T10:47:43Z,others
Cool,2024-01-11T10:24:39Z,en
,2024-01-11T10:23:55Z,
Proud of our bank,2024-01-11T10:21:01Z,en
May hawala,2023-12-07T23:57:38Z,others
Ya hawala enformeshen,2023-12-07T23:56:57Z,others
,2023-12-03T11:16:05Z,
Fayida,2023-12-02T20:16:16Z,others
yunited.1.Newcastle.2,2023-12-02T20:12:48Z,en
Nic एशिया बैंक त १ नम्बर को चोर छ हौ,2025-03-15T07:33:50Z,others
kitta ho,2024-12-18T17:17:14Z,others
,2024-07-14T17:42:15Z,
Dan danna puluvnda,2025-04-30T06:25:10Z,ta
Aiye meka permanentda.. man danata boc eke trainee wena kenek maasa 6kata thama gaththe.. man hithan inne ibsl course eka karala september exam karanna... commercial bank eken select wela training unata passe permanent da?,2025-04-27T15:49:02Z,ta
English diploma ekk thibbama barid ,2025-04-25T16:56:35Z,others
"Aiye Google form ek fill krnn witrd tiyenne
Naththn CV ekakuth upload krnn oned
Please kiyannko",2025-04-20T04:29:13Z,en
Ane mm ahuwat kuruth mt mekt mukuth uththarayk dunne na . Ane ayye oywth kiynnko ..mt english S maths S .mm banking course ek krn gmn inne .mt banking trainees kenek widiht ynn baid ane ayye kiynnko 🥺,2025-03-31T14:33:52Z,others
"Thank you aiyee.
ඉස්සරහට තවත් මේ වගෙ එව දාන්න",2025-03-30T07:01:42Z,si
Ayye english c thibunoth bed ,2025-03-27T03:49:03Z,en
banking training යන්නත් digree එක්ක සම්පූර්ණ කරන්න ඕනද,2025-03-27T02:23:47Z,si
Ayye mata email ekak ewala thinava banking trainee exam ekata enna kiyala 30 wenidata combank headquarters ekata,2025-03-26T11:29:46Z,ta
Aiye mata  commercial bank eke intaw call kara. Intaw ahana question monada,2025-03-26T05:15:34Z,en
ජර්මන් ටෙක් එකට full time කට්ටිය ගන්නවද,2025-03-25T11:57:10Z,si
Salary kohomada??? Private bank valada wadi gov ewaged??? ×,2025-03-25T09:41:33Z,others
upupup,2025-03-24T14:45:03Z,others
,2025-05-16T06:20:18Z,
Next video,2024-11-09T16:15:25Z,others
"Bhai background sound hata do yaar.., ",2024-03-18T13:32:59Z,en
This is very helpful video,2022-03-30T15:41:48Z,en
Nice video,2022-03-30T15:41:35Z,others
Xam 9am sai or mai 7:42 am mai yay dekhta hua ,2025-05-21T02:13:04Z,others
Sir you said bank of India instead of Bank of America ,2025-05-18T03:46:06Z,en
Great information  digramatic is clear understanding,2025-04-29T16:02:50Z,en
H 6:32,2025-04-25T04:35:03Z,others
Nepali koi Xa ,2025-04-11T00:28:40Z,others
Result vale din vedio dekh rhi hu,2025-03-27T04:51:14Z,others
Very nice explanation ,2025-03-17T13:57:47Z,en
Thank you very much sir ,2025-03-17T13:56:53Z,en
Thank you very much sirYou made this video to study in a convenient and easy way.,2025-03-14T06:39:04Z,en
Mujhe koi chinta nahi haiknyu ki me ak rat me padhkar pass ho sakta hun,2025-03-13T07:22:50Z,others
"The way your are teaching it's fabouls additionally i am not  expect that how you explain each and every topic too the point cuz whenever i see  any video in every video  they are telling unnecessary thing but you are the one peron who   
Clear my all the doubt not that point you clear my doubt for my entire life .

Hats off to you ",2025-03-10T11:01:20Z,en
V good,2025-01-31T02:11:27Z,others
Bohot atcha hain sir   thank you so much itna atchi tarah samjane ke liyee,2025-01-28T14:58:55Z,en
Lagta hai padhai bahut bakwas ho gye hai boring,2025-01-17T05:06:16Z,others
Thanku sir you are easy explanation it is very helpful ,2025-01-15T09:18:43Z,en
2 min baad exam me entry hai etna dekh leta hu ,2024-12-26T18:08:10Z,others
Thank you sir,2024-12-26T10:03:28Z,en
Wonderful......,2024-12-22T02:52:45Z,others
Paper khatam hone ke baad dekh raha hoon,2024-12-17T04:32:05Z,others
Paper likhate likhate video dekh raha hun,2024-12-17T04:00:54Z,others
2pm paper hai,2024-12-10T02:54:32Z,others
ye video dekhke Aisa laga jaiasa commercial banks ke barema barso se jnta hu,2024-11-21T16:48:53Z,others
Kal exm hey aaj vdo dekh rahi hoon,2024-11-19T16:23:55Z,others
Sir evolution of india is topic par video bana sakte ho,2024-11-15T05:09:04Z,en
Kal paper hai aaj dekh rha hu,2024-11-07T03:08:57Z,others
Very easy and good explanation,2024-11-06T17:27:44Z,en
Thank you so much sir concept clear katne ke liye,2024-11-04T14:54:53Z,en
"This is a very good video sir, this video helped a lot ",2024-10-24T03:17:16Z,en
Very nice keep it up,2024-10-20T23:32:46Z,others
Aapje Samjhane ka Tarika Sahi nahi hai ,2024-10-08T15:46:12Z,others
"Mast h bhut jyada
",2024-09-23T15:47:49Z,others
5 bje video dekh k jata hu exams dene,2024-09-18T00:30:39Z,others
Thank you sir,2024-09-09T18:29:10Z,en
5:06 Bank of America hoga n sir,2024-08-12T01:20:05Z,others
Sir can u explain in English,2024-07-22T15:47:58Z,en
sir aap thoda fast explain krte ho please improve yourself,2024-07-07T09:14:05Z,en
143,2024-06-27T15:38:50Z,others
Abhi pado fir naukri ke liye dhakke khao fir boss ke galiya khao fir khatam hojaya This cycle repeats with our childer also,2024-06-14T14:47:16Z,en
Papar ke din subhah 5 baje dekh ri hu.....,2024-06-10T23:56:27Z,others
So nice sir aap ne bahut hi beautifully is pure topic ko easily and sara cover karwaya please make another video on BANKING LAWS,2024-06-05T05:31:13Z,en
Before 1 hour watching this video ,2024-05-28T06:35:52Z,en
Sir aap sbko kyu reply karte ho ,2024-05-26T05:23:33Z,others
Your way of explanation is good and upload other topics of macro or micro economics,2024-05-08T10:33:47Z,en
Tnx tnx very very tnx sir,2024-04-23T14:03:16Z,en
Tnx,2024-04-22T14:30:26Z,others
"Thank you so much sir,,",2024-04-15T12:39:40Z,en
Inspiring and Motivational vdo.lecture.As a professional I do agree but Transperency nd scams r very important factors to b checked other wise it affects country economies.GOI shud take bry.stern actions so that money reaches rt.Person in clear cut way.Nice md inspiring vdo lecture.,2024-04-01T13:34:48Z,en
Thank you so much sir you explanation each point is clear or easy way,2024-04-01T09:32:48Z,en
Thanks for this informative video sir,2024-03-30T05:27:41Z,en
Ek rat phele ye dekh ke pass honeka ghamnd hai,2024-03-13T16:42:28Z,others
Very helpful video,2024-03-12T03:34:40Z,others
,2024-03-08T16:36:19Z,
Thank you so much sir,2024-03-07T10:56:30Z,en
"Very nice , crisp and clear ",2024-03-05T17:34:28Z,en
What a content I've got ,2024-02-21T16:33:18Z,en
Really use full video and learn ...,2024-02-14T10:26:31Z,en
Thank you so much ,2024-02-08T03:34:31Z,en
How can somebody explain it soo easily ....thank you so much sir ,2024-02-07T12:57:17Z,en
Professor,2024-01-27T10:01:28Z,en
Bank manager,2024-01-27T10:01:20Z,others
Commerce,2024-01-27T10:01:11Z,others
Thnk u 🥺,2024-01-26T04:50:34Z,en
"Don't stop making videos i know you are underrated but please maintain consistency your way of explaining is too good 
Appreciate your efforts bro may god bless you ",2024-01-24T18:47:03Z,en
Economics geography,2024-01-22T07:13:40Z,en
Your way of explanation is so well and to the point. Please upload more videos about financial awareness sir,2024-01-09T03:12:28Z,en
"Awsome explanation.....
Keep it up sir ",2024-01-07T02:15:06Z,en
Your videos r very easy to understand and to the point . Keep doing it u will surely reach more audience soon,2024-01-03T07:13:06Z,en
Fino bank,2025-05-08T10:14:14Z,others
Mam phir rrb bank mai oe cooperative mai koi change nhi hai means ye same hai ols reply,2024-12-13T12:45:23Z,en
Cooperative Society Bank konsi Government k under aati h?,2024-08-01T05:53:15Z,en
Idbi bank kon sa hai,2023-11-08T16:20:34Z,others
Hdfc Bank कौन सा है,2023-10-28T08:24:04Z,others
,2023-09-17T09:33:54Z,
,2023-06-24T08:29:03Z,
