Comment,Date
ඔය.කාලකන්නි.බැන්කුවට.කවුරුත්.සල්ලිදාන්න.ඵපා.බණ්ඩාරගම.බැන්කුව.මට.වන්චාවක්.කරා.රු.7.000.ට..හොරහැත්ත.,2025-04-06T14:33:40Z
Bohoma isthuthi ..obata  dan7wath kalaa,2025-04-06T06:13:58Z
FB danna  own tika,2025-04-06T04:54:07Z
Aiye  nadu  danna,2025-04-06T04:51:03Z
Ammo mama danath na,2025-04-06T03:36:54Z
Malli oya apiwa danuwath krana eka hodayi prayiwat bank horuda parissamin oyata waradinne na jesupihitayi ,2025-04-06T03:33:58Z
commercial bank-  malabe ආපු කියලා වැඩක් නෑ. එතන වැඩ කරන ගෑණු කෙනෙක් ඉන්නවා කණ්ණාඩිය ඇඳගෙන අම්මෝ හරියට නිකන් එයාගේ සල්ලි අපි ගන්න එනවා වගේ. පුදුම කුහට ගෑනියෙක්. පොඩි වැඩක් කරගන්න පැයක් පැය එකහමාරක් යනව එතන. පෙන්නන්නම බැරි තැනක්.  මං හිතාගෙන ඉන්න සල්ලි ටික ගලවලා වෙන බැංකුවක දාන්න. ප්‍රශ්නෙ තියෙන බැංකු වල නෙමෙයි. බැංකුවල වැඩ කරන ස්ටාෆ් එක. මහ ඊරිසියාකාරයෝ ඉන්නේ.,2025-04-05T12:59:55Z
,2025-04-04T17:33:48Z
ඔක්කොම බැංකු දැනනම් කිසිම විශ්වාසයක් නැහ .,2025-04-04T14:09:14Z
මගේ යාළුවෙකුටත් මේ වගේ වැඩක් උනා. ඒ නිසා මමත් කරපු දේ මගේ තිබුන ගිනුම් දෙකම වහලා දැම්මා,2025-04-04T14:08:07Z
Ou aka aththa mage 3000/kapala,2025-04-04T03:44:00Z
I have been charged interest on credit card with a standing order for auto recovery with ample funds. Beware of their international travel cards ...you will be cheated,2025-04-03T20:24:37Z
Mlle oya 1935 keyanaa number  aka kata Karla keyanna,2025-04-03T18:00:12Z
Kathawa aththa mageth salli kapila thibuna,2025-04-03T17:27:59Z
,2025-04-03T17:24:09Z
මල්ලියේ අපි.අසරණයි මගෙත් 2018 රැ 100000ක් කපාගෙන,2025-04-03T14:24:22Z
"මුළු ලoකාවම එක්වර Accounts  Withdrow කරමු.
අපි ඉවසන්න ඉවසන්න උන් කරේ නගිනවා වැඩියි.මෙය හැමෝටම Share කරන්න.කොමර්ෂල් හොර හැත්ත.මගේ එකවුන්ට් එකට අවුරුදු 27 ක් වෙනවා. ටෙලිකොම් සැලරිය යන්නේ ඒකට.මගෙත් අඩුවෙනවා.මම හෙටම Withdrow කරගන්නවා. මයිනලා හදපු රටනේ.අනුරයා ආවා කියලත් වෙනසක් නෑ.කොන්ද පණ නෑ.",2025-04-03T10:31:54Z
Commercial aka Komath awul nayakayo ganna giyoth  thamath hena awul,2025-04-03T06:34:19Z
ස්තුති මල්ලී,2025-04-03T02:31:05Z
අනෙක් බැංකුත් එහෙම තමා...රුපියලටම ගනන් හදන්න.ප්‍රශ්ණ කරන්න.,2025-04-03T01:38:39Z
කොමර්ශල් එකෙන් මාරු උනා මමත්,2025-04-02T18:57:07Z
මුන් හොරු රැලක්.... මගෙත් කපල කුනුහරපෙන් බැන්නහම දැම්ම....,2025-04-02T16:38:24Z
 කෙලින්ම කියන්නෙ මේ බැංකුව පල්ලියෙ.. මටත් අසාධාරණයක් කලා. වෙන දිස්ත්‍රික්කයක හැඳුනුම්පතට ගිනුමක් හදන්න බෑ කිව්ව. හැබැයි අනෙක් ශාඛාවෙන් මම හදාගත්ත. ගිණුවල තියන සල්ලි විතරක් නෙමෙයි ගිනුමට දාන සල්ලි එදිනට නොදා ඒව ඇතුලෙන් පොලියට දීල හම්බකරගෙන පස්සෙ ගිනුමට දාන බවත් පේනවා. ලංකාවෙ හොඳම බැංකු කියල හොරට ලකුණු දාගෙන වෙන්න ඇති. කිසිම සැලකිල්ලක් නෑ මේ බැංකුවට යන සමහර අයට .,2025-04-02T15:51:26Z
Magath 21000k.kapila.tibba  atta maka..,2025-04-02T09:53:58Z
මේ  වට  යන්න  ඒපා,2025-04-02T08:37:35Z
මුන් දැන් මෙික කරන්නෙ අවුරැදු ගානක් ඉදන් මටත් කරා බල්ලො,2025-04-02T08:18:55Z
"Commercial Wedak na!
Customer care anthimai",2025-04-02T06:22:11Z
Maget ginum wahala dnwa tx,2025-04-02T02:57:06Z
Ammoo malli den harima bayaine mee weda walata apith one dala thiyenne salli denma apahu  aran wena ahekata wath danna one,2025-04-01T17:03:36Z
කතාව.ඇත්ත.මටත්.එහෙම.වෙලා.තියෙනවා .මට.නම්.සුඑ.මුදලක්.මාස්පතා.කැ⁣පුවා.මම.දැන්  මුදල් .දාන්නෙ.නැ.මේ.ගැන .දැනුවත් .කලාට.ඔබතුමාට .ගොඩක් .පින්.,2025-04-01T12:43:33Z
Good luck,2025-04-01T10:18:12Z
මේක ඇත්ත මාත් හදාගත්තා account එකක්..ලොකුවට සල්ලි තිබ්බෙ නැ.එ උනාට තිබ්බ සල්ලි ටික සැරෙන් සැරෙ හේතුවක් නැතුව කැපි කැපි ගියා.ඉන් පස්සෙ එහෙමම සල්ලි දැම්මෙත් නැ.එ account එක use කරෙත් නෑ,2025-04-01T03:42:35Z
මටත් මේ ඕක වෙලා තියෙන්නේ මට කිව්වා මාසයක් ඉන්න කියලා 18 ගානක් ඔන්ලයින් කරලලු....මං කිසිම දෙයක් කරලා නෑ....,2025-04-01T03:21:47Z
,2025-03-31T23:24:19Z
මුන් තනි හොරු...රු50.000ක් දාලා එකව්න්ට් එක හදපු දවසේ ඉදලා මේ මාස 4ට රු13.400ක් මිසින්..සර්ව්ස් චාර්ජ් කියලම කපලා...කාලකන්නි ඔකුන්..,2025-03-31T17:51:43Z
Ampitiya Sumanarathana himi channel eka balanna a himitath oya wage deyak wela  a wena bankuwakin,2025-03-31T07:38:15Z
නියමයි කොල්ලෝ.. COMMERCIAL BANK එකේ ඔහොම වෙනවා කියලා තව කෙනෙක් ඔහොම කීවා.. මගෙ account එකත් commercial bank..,2025-03-31T05:28:07Z
මහජන බැංකුව ට්‍රයි කරන්න,2025-03-31T03:55:53Z
මටත්   ඒ දේ  උනා  මුන්  ඕන  කමින්  කපනවා  ඕක්‌ කෝ ම  එකතු  වෙලා  මේකෙන්  අයි න්  වෙන්න  ඕන ,2025-03-31T00:51:03Z
මේ කතාව සීයට සීයක්ම ඇත්ත මොකද මටත් මෙහෙම වුණා,2025-03-30T18:48:06Z
මගෙත් මාස තුනක් එක දිගට rs 5615 ගානේ කට්ටුනා...මම ඉන්නෙත් uae වල..බෑන්ක් එකට කතා කරලා ඇහුවම කියන්නේ මම ඔන්ලයින් පේමන්ට් එකක් කරලා කියලා...දැන් ඒ එකවුන්ට් එකට මම සල්ලි දාන්නේ නෑ...bank statement ඉල්ලුවම..මම ලංකාවට ආවම විතරයි ගන්ඩ පුළුවන් කියනවා..,2025-03-30T18:46:33Z
Mamath cancell karanawa.. bayai,2025-03-30T17:12:17Z
Thnx machooo,2025-03-30T13:27:25Z
Mage account ekat me satiyema close karanawa,2025-03-30T12:12:20Z
Commercial bank eke හරියට හොර කරනව.මගෙත් සල්ලි කපල තිබ්බ,2025-03-30T10:07:19Z
මුන හොරැක් කටට,2025-03-30T08:56:03Z
ස්තුතියි තව පොඩ්ඩෙන් මමත් ගිණුමක් ආරම්භ කරනවා,2025-03-30T08:55:06Z
"Mgeth commercial bank account ekak thiyenne, mgeth awrudu 4 kata kaling ohoma deyak una, 75000 kapila thibuna, oyage kathawa attha malli, mama action ekak gatthe naha malli, lajjawata nikang hitiya malli",2025-03-30T07:52:16Z
මටත් එහෙම දෙයක් වුනා,2025-03-30T06:26:59Z
"Onama Debit/ Credit card ekakin fraud transactions wenna puluwn.. Aththtma Fraud ekaknm Customer OTP eka dala nattn hri email ekak transaction ekata link wela nattn hri aniwaren Card Network (Visa / Master / Amex) eyalagen chargeback request krnna puluwn.
Maximum dawas 45n acquiring bank eka salli ewanawa.
Loke onama bank ekaka card ekak pawichchi krna onama kenekta thiyena normal risk ekak oka.",2025-03-30T00:38:44Z
ඇත්ත මටත් පොතක් තිබිලා මම කැන්සල් කරා,2025-03-29T19:59:21Z
,2025-03-29T18:52:51Z
Thanks ,2025-03-29T16:40:56Z
Account number කියන්න එපා,2025-03-29T16:23:16Z
Thank you very much,2025-03-29T16:11:48Z
Mage laksa vssakata arala ahunata passe mama bankuwata katakarala  hoyala baluwa  kadakamamalaga mama danata inne italiye,2025-03-29T15:59:14Z
අම්මෝ ,2025-03-29T15:19:01Z
Mama FD ekak Dala hoda mattuwak una,2025-03-29T13:50:39Z
Mama FD ekak Dala hoda mattuwak una,2025-03-29T13:48:22Z
Oke inne Maha baka pandithayo...un hithagena inne porawal kiyala,2025-03-29T13:47:12Z
Commercial kiyanne jarama bankuwak...,2025-03-29T13:45:00Z
Matah Kela welada danne Neha  mallita pin 6:23,2025-03-29T13:32:22Z
"ලංකාවෙ තියන බලුම  බැංකුව. Akd රජයවත් මුන්ට පාඩමක් උගන්වන්න ඕන!  හිගන Central Bank එකේ වරද, මුන්ව නලවනවට!",2025-03-29T11:53:32Z
මගෙත් කො. බැ. ඉ ගිණුමෙන් බොරැල්ලෙ සේනානායක පාරෙ බ්‍රාන්ච් එකේ ඔය විදියටම අරන් ලියුම්දීල බලන් හිටිය. ටික දවසකට පස්සෙ වයිෆ්ගෙ S. A. ත් සල්ලි අරගෙන. ගියාම කියනව ඔන්ලයින් ගණු දෙනු කරල මෙහෙම උනේ කියල ලිපියක් අපෙන් අරන් මාස එකහමාරකදි වගේ මගේ මුදලින් කොටසක් දුන්න. වයිෆ් ගෙනම් ගත්මුදල දුන්න. දැන් කාඩ් නෑ අපි ගත්තෙ. ඒකටත් විදීද දන්නෙ නෑ.,2025-03-29T11:27:27Z
Mageth ohoma. Una. 5400k. Adu una.,2025-03-29T11:03:43Z
කොමර්ෂල් බැංකුව කියන්නේ. ජනහිතකාමී පරිත්‍යාගශීලී බැංකුවක්. කොතරම් ධන පරිත්‍යාග පාසල් උපකරණ laptop මේ වගේ  ගොඩාක් උපකාරකරනවා. ඔයාට යම් වැරදීමක් තියෙන්න පුළුවන් ඒක ඔයා හරිගස්ස ගන්න. එහෙම නැතුව ඔයාගේ කීම අහලා අපි හැමෝටම එහෙම දෙයක් වෙන්නේ නෑ. ඔයාගේ ප්‍රශ්නෙට ඔයා බලාගන්න මේ වගේ වීඩියෝ කරන්න එපා.,2025-03-29T10:00:55Z
"
දැනුවත් කල එක ගොඩක් වටිනවා 
අපි මහන්සි වෙලා සල්ලි හම්බකරන්නෙ 
මල්ලි ගෙම ඉල්පු එක වටිනවා 
තවත් දැනුවත් කරන්න  මල්ලි ට ස්වභාව ධර්මයේ ආශිර්වාදය වැඩි වැඩියෙන් ලැබෙයි ",2025-03-29T09:34:50Z
Rajaye ewai ohoma ne,2025-03-29T09:05:02Z
සමිපත් බැංකුවත් එහෙමද. විශ්වාස බැංකුවක් කවුරු හරි දන්නවනමි කියන්න.,2025-03-29T08:48:35Z
Mu wage gonek ,2025-03-29T08:33:36Z
ඉදිරියටම ගෙනියන්න අනිත් අයටත් එමඟින් ලොකු සහනයක් ලැබේවි,2025-03-29T07:09:35Z
Thanks Bro.....,2025-03-29T01:32:48Z
මගෙත්    මාසෙකට   දෙපාරක්   කපකල   රු 700  -600  ගානෙ   හේතුවක්    නැහැ,2025-03-28T19:38:18Z
Mage putga acnt akn 10000 kapl card akan online,2025-03-28T16:41:21Z
"ඇත්ත
මමත් Q ඇප් එකෙන් සල්ලී දාන්න ගිහින් අංකයක් වැරදිලා වෙන ගිනුමකට ගිහිං අද වෙනකං ආපහු අරන් දුන්නෑ
ඇහුවම වෙන රෙද්දවල් කියනවා
Q ඇප් එක පාවිච්චි කරන්න එපා",2025-03-28T15:49:16Z
ඇත්තම කතාවක් මටත් ඕකම වුනා දැන් මම එකවුන්ට් එකේ සල්ලි තියන් නෑ,2025-03-28T15:34:02Z
Meka central bank eke lokkange waraddak. Ai hoyala bala na bari,2025-03-28T14:33:16Z
මමත් වෙන්නප්පුවේ  කොමර්ෂල්,2025-03-28T14:25:07Z
මම යාල 07 / 03 /2025 card  ගෙවිමක් කලා එ ගෙවපු බව මෙසේජ් ආවා ඊට පස්සේ 12/03/2025 මම රුපියල් 42000 ඉතුරු කරලා එකෙන් 10000ක් ගත්තා ඉතිරි 32000ක් තිබුනා මගෙ ගිණුමට තව 32000ක් පඩි සල්ලි වැටුනා නමුත් මෙසේජ් ආවෙ නැ සල්ලි දාපු කෙනා කිව්වා සල්ලි දැම්මා කියලා මම බැංකුවට ගිහිං ඇහුවාම කිව්වා ඔව් 32000ක් රැ එකලොහට දාල තියනවා කියලා එකෙන් 22000ක් කැපිලා ඒක කොහමද උනේ කියලා ඇහුවාම සතියට කලිං යාල ගෙවීමෙ මුදල කපා ගත්තලු මේක හොර ගුහාවක් මිනිස්සුන්ගෙ සල්ලි මාටියා ගහනවා.,2025-03-28T14:16:02Z
mee too 15000,2025-03-28T11:44:39Z
මේක යකාගේ වැඩක් නේ..කොහමද බැංකුව විශ්වාස කරලා සල්ලි දාන්නේ. බැංකුව ඔහොමද කස්ටමර්ස්ලාට සළකන්නේ. තමන්ට වෙච්ච අසාධාරණය හා පාඩුව පිළිබඳව විමසන්නට බැංකුවට ගිහිල් අහනකොට කියන්නේ කෑගහන්න එපා කියලා. බැංකුවේ ඉන්න අප්පලා හරියට ඔවුන්ගේ රාජකාරිය කළා නම් මොකටද කෑගහන්නේ. මේක හැමෝටම හොඳ පාඩමක්. කොමර්ෂල් බැංකුවට සල්ලි දැමීම පිළිබඳව දෙවරක් කල්පනා කළත් හොඳයි නේද?...,2025-03-28T11:43:39Z
Matath ma wage. Wedak huna  mn Bank Branch eka kiyanne nah  mage balance eke 85 k thibuna passe beluwama 60k  theyanawa kiwwa 25 ts vidala passe mn kathakarala aragaththa parissmen ganydenu Kara ne,2025-03-28T11:15:48Z
මාත් අදම අකවුන්ට් එක වෙනස් කරනව.,2025-03-28T10:24:18Z
මගෙත් රුපියල් 15000 කැපිල තිබ්බ.කිසිම හේතුවක් නැතුව ෆේස්බුක් පේමන්ට් එකක් කිවුව.මන් රට ඉන්න නිසා මොකුත් කරගන්න ඹැරි උනා.,2025-03-28T10:22:32Z
මටත් ලක්ෂ 2k nethi una oya bank eke horu weda kranna,2025-03-28T08:58:59Z
Online ඇවිල්ල ඔයාගේ bank account number එක  කියවන්න එපා.,2025-03-28T08:30:57Z
Meyalage atm card eka denneth athatamai kisima seftyk ne.hnb nm letter eke denne.matath den nm sekai.bayai.,2025-03-28T05:53:53Z
දන්න එකෙක් යන්න එපා,2025-03-28T05:39:13Z
මගෙත් එහෙම උනා.මුන් පට්ටම හොරු,2025-03-28T05:38:14Z
මමත් කොමර්ෂල් බැංකුවේ එකවුන්ට් එකක් ඕපන් කරන්න හිටියේ මගේ වාසනාවට අහම්බෙන් මේ වීඩියෝඑක දැක්කේ... පුතා ඔයාට ස්තුථියි මෙය සමාජ ගත කලාට....,2025-03-28T04:37:46Z
Ape kenekutathe meka una,2025-03-28T04:18:33Z
Ap000 ai mekata danna apa,2025-03-28T04:18:11Z
මුන් මගෙනුත් රැපියල් 3000 ක් කපා ගත්තා හොර හැත්ත,2025-03-28T04:14:33Z
Komarsal benk horu,2025-03-28T04:13:32Z
බුදු අම්මෝ මමත් අදම කමර්ෂල් එකවුන්ට් එක කැන්සල් කරලා දානවා.,2025-03-28T03:01:27Z
වැඩ  කරන  එවුන්ගෙ  වැඩක්  වෙන්න  ඇති,2025-03-27T23:50:30Z
Nadu dapan machan,2025-03-27T20:13:08Z
මටත් මේ විදිහම වුනා,2025-03-27T18:17:41Z
Rate minissu danuwah karata thanks,2025-03-27T17:05:23Z
Puduma horuRata tama kiyapu eka hoday,2025-03-27T17:04:32Z
Ape salli tikath ara ganna ona,2025-03-27T17:03:41Z
Danjwath karata thanks,2025-03-27T17:02:56Z
Mewa harima kathay,2025-03-27T17:02:11Z
Meka danuwath karata thanks,2025-03-27T17:01:14Z
Aye nana mr bankuwa palathe yanne naha,2025-03-27T16:57:51Z
කිසිම කෙනෙක් කොමර්ෂල් බැංකුව ට සල්ලි දාන්න එපා.,2025-03-27T16:50:35Z
සල්ලි බෙන්කුවෙ දාන්න එපා... මුන් හොරු,2025-03-27T16:26:18Z
Pachcha gahapu porakuth hitiya   bank ekea wedata aran .,2025-03-27T12:40:31Z
"එක තමයි ඔවා නියාමනය කරන්න ඔන ,,,,",2025-03-27T11:05:49Z
මගේත් කොමර්ෂල් බංකුවේ තමයි එකවුන්ට් එක තියෙන්නේ.ඒ උනාට මෙ වෙනකම් බංකුව අපට කරපු උදව්වක් නැහැ.ලෝන් එකක් ගන්න ගියාම නොදෙන ගානටම තමයි වැඩ  සිද්ද කරන්නේ,2025-03-27T10:46:18Z
අඩේ මාත් එකක් හදන්න හිටියේ තෑන්ක්ස් බන් දැනුවත් කරාට,2025-03-27T10:34:47Z
Patta nondiya me bankuwata ha ake weda karana niladari ha sewakayanta…,2025-03-27T08:36:34Z
කොමර්සල් බැංකුව ....හොර ගුහාවක් දාන්නනම් එපා වැරදිලාවත්,2025-03-27T07:48:52Z
Mun thani wanchawa maget atm aken salli demma nombar weraduna passe aka hadanna geya  mun mawa godak rasthiyadu kala wetharai kalama kanne,2025-03-27T06:58:00Z
Tambi ohomamai malli,2025-03-27T06:02:59Z
ලංකා බැන්කුවෙත් මෙි වගේ උනා.10 කැපුන.ඊට පස්සෙ 3000 ගානේ දෙපාරක් කැපුන.උන්ට කිවිව.මන් ඔන්ලයින් ටාන්සර් කරනවද කිවිව. මුන් කැපුව ඔහොම.,2025-03-27T04:05:37Z
පුදුම වැඩක් තමයි සල්ලි දන්නාත් bayai දුක vidala ganna salli අපේ,2025-03-26T20:58:35Z
Munta.gahnna.ona.para.ballo,2025-03-26T17:33:50Z
අපෙත් කැපුනා ටික ටික අපි අයින් කරගත්තා,2025-03-26T17:17:21Z
"අපිටත් ඕක වුනා තාම මුකුත් නෑ . දවස් 30 ක් දෙන්න කිව්වා. facebook purchase වෙලා කිව්වා. රු.80,000 ක්",2025-03-26T16:26:37Z
Account ඒක cancel කරන්න,2025-03-26T12:45:13Z
වැදගත් පනිවිඩයක් සහෝ.,2025-03-26T12:27:12Z
Mage ekath close karanna ona,2025-03-26T09:20:47Z
Commercial bank එකේ වගකිව යුතු අය දකිත්වා,2025-03-26T07:25:28Z
බොහොම ස්තුතියි. ඔබට.,2025-03-26T06:32:36Z
"ඔක්කොම kalakanni බැංකු ekai 
Hora ballo 
Okunta hena ගහන්න onne
Mahabanku kalakanni tika nidida",2025-03-26T05:54:17Z
10000000 aurudu 5kata dammoth maseta poliya kiyad,2025-05-09T13:46:38Z
Yes.,2025-04-25T07:12:20Z
"Thanks for the forecast! I have a quick question: I have a SafePal wallet with USDT, and I have the seed phrase. (behave today finger ski upon boy assault summer exhaust beauty stereo over). What's the best way to send them to Binance?",2025-04-22T17:03:08Z
Thanks for your information ! May I know the interest rates for senior citizens at Commercial bank ?,2025-04-22T15:16:26Z
100/10ya tax eka nethi karaganda puluwan neda?,2025-04-22T01:51:11Z
Nane,2025-05-06T15:37:52Z
Link eka dannako,2025-03-06T14:02:00Z
Dan  wada  karane  nadda,2025-02-17T06:42:14Z
Meka viswasa karanna puluwanda ada kale hatiyata kohomada acaun namda denne,2024-11-26T10:31:28Z
Thanks meka aththatama watina vidio ekak mage 4n ekata combank app eka ganna denne ne ithin mn hoy hoya unne komada thiyana gaana bala ganna kiyala,2024-11-01T06:36:54Z
Meka register unm sallj kpnwd,2024-10-12T11:13:57Z
Whatsapp ekata save karanne namber ekak nane,2024-10-01T03:16:55Z
Thnkssss,2024-09-08T13:50:50Z
BANK STETMWNT EKK GANNABBERIDA,2024-07-11T09:13:36Z
Hi,2024-07-06T16:11:15Z
Thanks,2024-06-06T11:35:54Z
Godak watina video ekak.thank you akki.,2024-06-01T14:38:20Z
hi,2024-04-26T06:04:59Z
ස්තුතියි ,2024-03-04T21:58:18Z
Tnx ,2024-01-26T06:28:28Z
වෙලාවකට වැඩ කරන්නැ නේද...මම දැන් ආවෙත් ඒක බලන්න..මට otp කෝඩ් එක එන්නැ වෙලාවකට,2023-12-04T17:04:18Z
Tnx hoda vidiyo ekak akke,2023-11-27T01:27:23Z
link eka evannako,2023-11-20T17:01:16Z
සුපිරි video ekak අක්කා ....,2023-08-10T14:46:17Z
Card eka hadana kota deepu phone number eka dan man laga na.opt cord eka yanne ekatane mokada karnna,2023-08-10T05:45:21Z
A phone number mathaka Nathan,2023-07-13T17:25:40Z
මේකට සල්ලි කැපෙනවද charges.wage,2023-07-07T04:34:20Z
1xbet 1 app aeka sport nadda,2023-06-20T16:29:52Z
Transer karanna barida,2023-06-10T05:06:16Z
Thank u ,2023-05-18T07:34:20Z
මාස 12ta ලක්ෂ 10 demmoth මාසෙට පොලිය ganna widiyata. Kiyak lebenwda?..,2025-03-03T15:50:50Z
Mage current account ekak thiyenne eka fix ekakata change karganna puluwan da?,2025-03-03T15:46:39Z
"Mreta wada hondai salli miriskudu dala kanawa...
Govt.fail....",2025-02-19T15:37:23Z
Nodokin...,2025-02-19T00:51:26Z
මාස O4  තැන්පතුවට  ලක්ශ 10ක් දැම්මොත් පොලිය කීයක්  ලැබෙනවද?,2025-02-18T17:48:28Z
9÷!00×200000 dina 300 kata poliya keeyada,2025-02-17T19:16:34Z
ලක්ෂ 65 ක් දින 100 ට දැම්මොත් පොළිය කීයද,2025-02-17T15:15:15Z
On line එකවුන්ට් එකක් ඕපන් කරන්නේ කොහොමද කියලා දෙන්න බැරිද?,2025-02-17T09:49:26Z
ලක්ෂ 30ක් මාස 6කට ලැබෙන පොලිය කියද,2025-02-17T02:38:23Z
බොහොම ස්තුතියි,2025-02-17T02:35:27Z
Thanks ,2025-02-17T01:48:45Z
"See all my Investment Banking videos here (Resume, Cover Letter, Video Interview tips and more): https://www.youtube.com/watch?v=JDUOEEjY7jk&list=PLCZxHKdpVXC56WJd2c-rwQ19D_KJqkFOI",2021-06-19T09:26:06Z
thank you ,2025-05-12T05:03:29Z
"Partially correct.  Commercial banks also make their money through treasury products, swap fees, insurance and wealth management.",2025-04-28T00:01:22Z
WäN,2025-03-12T01:00:14Z
Insurance and non insuranced,2024-10-19T16:02:59Z
"Thanks a lot.
You never disappoint !",2024-09-28T22:09:17Z
"Really interesting and much better than typical boring lecture. Im an international student, who is doing a Ms in Germany, and i have recently applied for a working student position in JP and got an interview proposal, i watched ur videos and hope to crack my hiring manager during the Interview.  Thank you for such video about banks and ur excel lessons.",2024-08-23T18:54:04Z
Bunks,2024-07-03T08:29:59Z
nicely explained.... cleared the basics....,2024-06-14T14:42:36Z
very handsome,2024-05-26T19:06:55Z
Tq,2024-02-07T13:25:49Z
Wish you Success,2024-01-30T15:17:36Z
Your video would have been better if the background music wasn't louder than your voice,2023-09-28T21:24:20Z
"Smaller, speculative stocks have endured a historically weak stretch. Investors are betting that a turnaround is finally in the works. I’ve lost about $320k within a few months, how do i take advantage of the market turnaround?",2023-09-15T19:41:03Z
"i working with branche banking here operation plus high sales pressure...I want to be move with back end or operational work..
please guide me",2023-08-14T15:07:10Z
@5:02 Can company A directly sell shares instead through the investment bank.,2023-06-28T00:04:27Z
Thankyouu soo muchh! You made the concept so simple for me. I come from a pure tech background and just starting to gain knowledge about Finance and Financial Services. Thanks for this video,2023-05-26T13:49:13Z
"Investment Banking is more volume driven, commercial banking is more tailored lower volume higher margin business.",2023-04-20T23:15:18Z
Great video thankyou for explaining it to us.,2023-03-31T23:44:18Z
"hi, kenji. Can u make smthing interesting on Enrollment agents? EA as Career , growth, any niche area etc.",2023-03-05T03:24:52Z
Good business relationship with you and digital marketings services very nice day and I will be able to get the future,2023-02-08T23:05:28Z
hi Kenji. which tool do you use for animating in your videos?,2023-02-04T18:01:21Z
Excellent man!,2023-01-26T10:33:23Z
"Great content. I found the sound effects annoying, however.",2023-01-23T17:02:55Z
Good knowledge sir,2023-01-20T19:15:51Z
What about corporate banking?,2023-01-12T04:18:09Z
"Commercial Banks also called Corporate Banks also sell services to huge corporations in terms of transfers of money and deposits but also in terms of Loan, so you are wrong when you tell they serve just mid sized companies. 

Also in terms of Risks, since commercial banks deal with money directly they have  huge risks, especially in terms of loan given to corporates and mid sized companies. 

Here the financial analysis needs to be done in details with the right vertical and horizontal analysis and the right financial and performance Ratios.

Bad loans can lead commercial banks to default.",2022-12-30T12:43:42Z
"One of the best ""101's"" foundational explanations I see in a long time. Great job Mr. Kenji",2022-12-20T18:36:37Z
Brilliant insight <3,2022-12-19T16:24:50Z
Well and clarified lessons u gave us dear i appriciated you .. big up dear !!!🤛,2022-10-29T19:33:50Z
TY for the great video. Only thing is the subtitles are missing or lagging for part of your speech.,2022-10-13T07:46:53Z
Brilliant,2022-10-11T05:07:56Z
"How are you 
I'm kp 
Pilipinas central? Ae? Defrnt 
Kp HSBC? 
Ae to pasntg available I'm dontad 5 pasntg central people? 
Your benefit",2022-10-03T15:37:56Z
1:12 Above $1M is enough? Ah so I am HNI... I should not go to commercial banks anymore..Investment banks here I come...,2022-10-02T10:11:02Z
I can't thank you enough <3,2022-09-20T04:23:33Z
Thanks Kenji. All your videos are very helpful and relevant to what I'm doing. I'm watching all of them from the first one to the most recent,2022-08-31T18:42:23Z
*Fantastic.....thank you!*,2022-07-22T13:36:41Z
"Thanks, this is a great video with detailed explanation!",2022-07-17T12:53:16Z
Can I move from audit at big 4 to commercial banking,2022-06-11T18:48:14Z
"thank you so much,keep goig",2022-05-16T06:48:29Z
what camera are you using...?,2022-05-15T20:07:29Z
Thank you for proving this simple to understand the difference between commercial and investment banks.,2022-05-11T13:32:54Z
very helpful thanks,2022-05-08T08:51:19Z
This was very helpful! Thanks for the clarification,2022-03-24T10:23:54Z
This was great. I’d like to see a video on careers in comercial banking with the perks and drawbacks. No one else seems to have that.,2022-03-13T12:35:12Z
"The bank doesn't need deposits to lend anymore, so the depositor is no longer part of the equation (aus at least). they can create money to lend through the central bank",2022-03-11T06:46:32Z
Very well explained,2022-02-27T12:06:00Z
very good explanation bro,2022-02-26T14:59:29Z
Thank you so much! Nobody could simply it the way you did! Amazing skills ,2022-02-21T20:42:39Z
Thnx a lot man. Explained everything in a simple manner.,2022-02-02T17:21:05Z
Great explanation. Thanks for sharing!,2022-01-26T05:25:28Z
"Wow, wonderfully explained. I always wondered what investment banks were and how they were different.",2021-12-29T19:45:47Z
"Easily understandable content, Thanks a lot sir!",2021-12-06T12:02:32Z
2% interest on deposits??? Which century are you living in?  Good info though,2021-11-29T01:57:49Z
Useful beginner clip.,2021-11-25T19:06:09Z
"Thank you for this video, very helpful!",2021-11-02T13:35:38Z
"hi , can i know what facilities and function that provided by goldman sachs ? 
can you email it for me ?",2021-10-27T15:17:38Z
Do you have a book list you can share?,2021-10-06T03:38:06Z
"Very well explained. Thank you. 
Just subscribed to your channel ",2021-09-19T11:40:54Z
"Kenji, I found out about your channel yesterday, and now I'm hooked with all the quality content you are putting!
Really appreciate the crisp and to the point videos you are making.",2021-07-26T04:51:13Z
oh i work in capital one,2021-06-23T07:13:04Z
Is it possible for a person to work in investment banking with a degree in international relations?,2021-06-20T09:51:04Z
Can you transition from commercial banking to investment banking ???,2021-06-17T07:02:28Z
Which qualifications do I need to become investment banker??,2021-06-13T18:03:31Z
Very Cool Video Bro..........,2021-06-05T08:20:35Z
"Bank of America is both a commercial as well as an investment bank…

Dont forget that they own Merrill Lynch.",2021-06-04T02:05:20Z
"Ur way of explanation is very nice.for the first time i watched a video without skipping.
Keep up the good work bro.",2021-06-02T21:21:45Z
