Comment,Date,language
,2023-06-19T16:22:30Z,
Super bro ,2023-06-19T16:14:30Z,other
"Ane mn inne kuwait.mta mehe idan me appa download karagena ,mage ganudenu katayuthu karagannn  plwnda.mta online sambanda wenn plwn numbr ekak denn plwnda bank eke",2025-04-23T17:43:50Z,si
THANX sudu,2024-11-27T13:51:13Z,en
7564 Cole Inlet,2024-09-09T16:51:19Z,en
ඕකෙ ටික මාස හයක් විතර use කරන්න බැරි උනා.සල්ලිත් 0 යි තිබුනෙ.ඊයේ මම Rs 400ක් යාලුවෙක්ට කියල මගෙ Bank එකට transfer කරගත්තා.දැන් මට ඒකෙන් මගෙ පෝන් එකට reload වත් මුකුත් කරන්න බෑ..-400යි කිය පෙන්නන්නෙ.රින නිසාද.මේක ආය හදාගන්නෙ කොහොමද,2024-09-01T05:32:19Z,si
,2024-08-21T17:17:00Z,
,2024-08-21T17:16:32Z,
,2024-08-21T17:15:45Z,
බොහොම ස්තූතියි,2024-08-02T05:19:13Z,si
Kuhaka ne like ekak demm ,2024-06-25T07:44:06Z,si
Tnx,2024-05-11T11:41:09Z,other
සමහර ඒවා ඇහෙන්නෙත් නැ,2024-04-30T17:05:39Z,si
Thank you aiye,2024-04-28T06:13:32Z,other
Thank q ,2024-04-25T05:37:49Z,en
Rata inna kenekta sim eka genath nat nam code eka hadaganne kohomada,2024-04-17T17:49:12Z,si
Meke salli transfer karana limit ekak thiyenawada ?? Laksha 2kata wada transfer karanna bari da?,2024-02-28T02:21:35Z,si
very helpful,2024-02-26T05:32:29Z,en
Mata next kkyana option hide vela pennanava bang,2024-02-16T11:23:02Z,si
Hnb හොදයි ලබ්බට කෝටු ගහන්න සල්ලි දාගන්න බලන්න යූටුබ් චැනල් එකටම යන්න උනානේ එදකින්,2023-12-26T06:45:35Z,si
Wena phone ekakata ena normal msg thawa phone ekakata ganna widiha kiyannako plz,2023-12-07T06:34:06Z,si
Wena phone ekakata ena normal msg thawa phone ekakata ganna widiha kiyannako plz,2023-12-07T06:34:01Z,si
Wena phone ekakata ena normal msg thawa phone ekakata ganna widiha kiyannako plz,2023-12-07T06:32:43Z,si
Wena phone ekakata ena normal msg thawa phone ekakata ganna widiha kiyannako plz,2023-12-07T06:32:38Z,si
Wena phone ekakata ena normal msg thawa phone ekakata ganna widiha kiyannako plz,2023-12-07T06:32:33Z,si
"Rosa pata unnane like button eka 

Thank you bokka loku udawwak patta watinawa ",2023-10-26T03:01:55Z,si
Restoran sultan jari sentuh phone,2023-10-13T01:50:23Z,other
,2023-09-19T00:37:33Z,
Bro bank eka select karaddi branch name eke denna widihak pennanne nadda boc dala kadawata kiyala wage denna.,2023-08-10T11:19:27Z,si
Mn dawas dekekete kalin hnb debit card ekak hada gatta eken online payment keraddi transaction failed kiyela watenewane,2023-06-25T10:41:12Z,si
Transfer ekak karanna account eka hadala e welema berida,2023-06-23T03:15:14Z,si
Mokadda ane oita wada sadda ahenna katha karanna barida mona reddakwath ahenne na    4n eka කනට lan karala ahanna one   ethkota vedio eka penne na 🤦,2023-03-07T14:53:42Z,si
HNB Credit card ekakin unath me app ekta register wenna puluwanda,2022-07-28T07:04:52Z,si
Thanks ,2022-07-15T18:59:35Z,en
Fund transfer interbase එකට යන්න බැ නේ මොකද්ද notice එකක් එනවා ඒකට මොකුත් කරන්න බැරිද?,2022-07-09T05:05:14Z,si
Thank you ,2022-07-08T12:49:34Z,en
Mata hnb bank eken e-statment ekak avilla   mage  mail ekata mokakda e ekata mokada karanna one.,2022-06-02T05:40:33Z,si
Maximum keeyak transfer karanna puluwanda,2022-05-18T14:21:51Z,si
Mn kalin use karapu 4n eka maru krddi ekn mn digital banking app ek uninstall kra dn me 4n ek hdnna amruyne mkda krnne ekta???,2022-03-26T16:55:40Z,si
අනේ මන්ද බන් පොඩ්ඩක් හිමීට පැහැදිලිව කියහන්කො සල්ලි ට්‍රාන්ස්වර් කරද්දී අර ෆිල් කරන්නෙ කොහොමද කියලා.,2022-02-17T18:03:40Z,si
"Hello, is it possible to transfer money to any Indian Bank Account using the HNB mobile application?",2022-02-09T14:08:56Z,en
Elama,2021-12-17T13:30:46Z,other
Patta Bokka,2021-12-17T10:36:57Z,other
Good Job,2021-12-17T03:40:05Z,en
Elama,2021-12-16T20:00:40Z,other
Super,2021-12-16T19:18:25Z,en
Excellent,2021-12-16T18:02:48Z,en
Elama,2021-12-16T17:24:36Z,other
ado thnx hode 🥰,2021-12-04T06:20:48Z,other
අපි වෙන account  එකකට සල්ලි ට්‍රාන්සර් කලාම අපිට මුකුත් massage එකක්  එන්නෙ නැද්ද ? ඒ යවපු කෙනාට යවන්න ?,2021-11-08T09:39:46Z,si
HNB එකේ debit card එක ඇක්ටිවේට් කරගන්න විදිහ කියලා දෙන්නකො කවුරු හරි.මට ATM  use කරන්න ඕනෙ නෑ  online payment විතරයි.ඒත් ඇක්ටිව් කරන්න ATM එකකට දාන්න ඕනෙ නේද?,2021-10-25T12:27:11Z,si
Nice sharing,2021-10-23T09:52:00Z,en
Thank you  anna,2025-05-15T06:55:33Z,ta
Bank transaction list delete panne mudiuma bro,2025-01-09T11:06:22Z,other
Super Anna ,2024-12-16T02:20:52Z,ta
How to change phone number in bank app? Plz reply bcz my srilanka phone number doesn't work.bcz now I'm in uk,2024-11-14T08:14:59Z,en
mobile nimper epdi change pantre,2024-11-14T05:48:38Z,other
,2024-10-16T15:33:51Z,
Etkanave register pannidan anaa block la eruku athuku oru video send me,2024-09-01T04:09:29Z,other
Thanks annaa,2024-08-05T08:12:53Z,ta
Lon edukkalama,2024-05-27T13:51:02Z,other
தண்ணி கரன்ட்  பணம் எப்படி செலுத்துவது,2024-05-07T08:20:26Z,ta
"HNB DIGITAL BANKING பற்றிய சகல விடயங்களையும் தெளிவாக தெளிவுபடுத்தியதற்கு நன்றி சகோதரா!
மேலும் எனக்கு Ginei App பற்றிய விளக்கமும் தேவைப்படுகிறது.
தர முடியுமானால் தாருங்கள் சகோதரா.",2024-02-05T02:56:32Z,ta
Brother Can you say please how to change username in mobile banking app in HNB newly.,2023-10-31T03:35:57Z,en
Brother Can you say please how to change username in mobile banking app in HNB newly.,2023-10-31T03:35:44Z,en
Akta bomba suiz Alam on off,2023-10-12T22:55:21Z,other
Bro Naan foreign la irukain enahku otp number eduka mudiyama iruku gimail la sms varamthiri ethum seya mudiuma athusammnthama kunjam sollungka,2023-06-22T07:32:04Z,si
Sri நான் சவுதி அரேபியாவில் இருக்கிறேன் எனக்கு இந்த   Hatton national digital bank பயன்படுத்த முடியுமா அதுக்கு என்னா செய்ய வேண்டும்,2023-06-21T12:32:28Z,ta
HNB bank mobile number change sigrathu eppdi,2023-01-25T13:37:49Z,ta
Bro Debit Card Online payments activela இருக்குது எண்டத எப்படி App மூலமா தெரிஞ்சு கொள்ளலாம்????,2022-12-14T08:22:20Z,ta
Reply soon,2022-12-02T07:56:50Z,en
Brother fund transfer panni unsuccessful endu wandhaa enna seirai then money vetti pattu iki,2022-12-02T07:56:39Z,ta
Bank Statement eppadi Bro edukkurathu,2022-11-17T00:55:23Z,ta
Bro passcode number marantha enapananum,2022-10-27T13:16:34Z,ta
Bro passcode number marantha enapananum,2022-10-27T13:15:56Z,ta
Bro passcode number marantha enapananum,2022-10-27T13:15:43Z,ta
ஒரு கணக்கை Add செய்து Fund transfer செய்த கணக்கை எவ்வாறு delete செய்வது.,2022-09-10T05:34:17Z,ta
Thank you so mush...,2022-07-08T18:47:38Z,en
View and transaction   the choice not coming what problem,2022-07-05T15:36:36Z,en
Thanks Anna,2022-04-02T11:54:07Z,ta
Bro yearly evlo charge pandraanga ..mobile banking ku,2022-03-26T13:15:41Z,ta
18:52 ,2022-03-26T13:03:14Z,other
Best banking app ethu...srilanka la...unka suggestions sollunga,2022-03-26T11:55:25Z,ta
பொல் அக்கொண்டு எனாக்கு தோவை படுகிரது முடியிமானா தொர்பு கொல்லுங்க பதில் அவசியாம்   பிலிஸ்  நண்ப,2022-02-23T07:40:05Z,ta
HNB users nema maranthudu atha eppudi edukuri anna,2022-02-18T17:57:11Z,ta
Vera level bro,2021-12-17T15:59:59Z,other
"thanks bro  ,how to delete transaction history ??",2021-11-11T14:46:16Z,en
Thank you so much bro...,2021-10-12T07:44:07Z,en
Super. Thanks please SOLO,2021-10-03T15:47:48Z,en
நன்றாக விளங்கிக்கொள்ளக்கூடியதாக உள்ளது ஒரு பிரியோசனமான பதிவு நன்றி நண்பா,2021-09-15T07:14:23Z,ta
Card illatha acout mudiaytha bro,2021-09-01T01:42:54Z,ta
Bro card ille only bank pasbok tha irku atha epdi cennect panne mudima,2021-09-01T01:41:32Z,ta
"Super bro naan ippo saudi la irukken naanum intha app use panren money transfer pannumpothu otp Number phone number kku pohuthu phone number srilankavil irukku 

Enda account la phone number mattumthaan koduthu irukken 
Email id kodukkala 
Email id ya eppadi bro add panrathu
Note : naan profile la poi add pannalam enru ninaithen edit panna varuthilla ithukku enna pannalam bro.",2021-08-09T02:11:56Z,ta
"It's great initiative.
It's necessary to our clients nowadays.
Keep doing more video.",2021-06-27T13:12:49Z,en
"Its been clearly explained..
Everyone could easily understand the usage of the app ",2021-06-27T09:59:17Z,en
