Comment,Date
"Norochchole branch katta mattikire y ??
(People's bank)",2021-12-31T11:36:04Z
How to reset the security question,2021-11-01T16:03:26Z
Password marantha enna sera,2021-08-24T05:31:13Z
Bank ku pokama register panna elatha,2021-07-25T10:14:25Z
yov form oda link kuduthirukkalam la,2021-06-24T18:57:02Z
Neegal sonna mathiri than try panrn,2021-06-23T18:47:48Z
Ennala mny trnsfr Panna elama irukku yen,2021-06-23T18:47:27Z
Pls hlp me,2021-06-23T18:45:58Z
Entha Form,2020-11-19T15:22:16Z
Hallo sir enda user id lock aahittu edukkurathukku try panninan varala boc app new open pannum pothu ketta  kelvi da answer maranthutten enna saiyyalam,2020-07-06T15:53:38Z
Good,2020-05-23T05:24:32Z
One time password  kku enna kudukkia,2020-03-24T09:55:13Z
"මේක හැම අවුරුද්දේම එනවද
නැත්තම් මේ අවුරුදු ගාණකට පස්සෙද අවේ",2025-05-23T17:31:13Z
English 2nd shy C ekak thiyenne apply karoth exam eka liyanna eida,2025-05-16T08:40:23Z
Ane province eka denn oni thanat district dalane reject weid,2025-05-14T10:06:57Z
Age 24i masa3 k nam barid,2025-05-11T03:29:25Z
Apply karanne kohomada,2025-05-11T03:08:34Z
Mekat clz thiyeid chuttk kiynn puluwnd,2025-05-10T16:57:21Z
Hi br boc flex not working,2025-05-17T17:59:16Z
Bro enakku apdi vallaye bro,2025-02-26T12:03:15Z
Phone no kudutta coad no varala,2025-02-10T03:12:43Z
Bro smart pay pathi video ondu podugko,2025-01-26T06:24:56Z
bro  mobile numper epdi change pantre,2024-11-14T05:31:47Z
Bro inthe apple eppedi money transfer pannuvathu,2024-06-29T08:21:50Z
2 Account number varuthu nick name enru,2024-02-07T12:32:01Z
"Nan velinatil velai seikiren smart book stolpanni phone nompar aticha nic, phone nomparum veranu varudu nam kotukum nomparuku dane mesej varum enna seivadu ennota nummpar sawthi arapiya numpar ennaseivsdu",2023-11-22T13:37:57Z
Bro intha app a mothama deactivate panna elava,2023-08-22T09:44:33Z
Pin number enda enna plz sollungo,2023-01-10T01:40:04Z
Bro how to manage tow accounts into the app pls explain me,2022-12-24T06:02:55Z
Anna 2 account epdi add pannura,2022-10-05T03:54:24Z
Bro  B App lock Aakina thirumba eppadi edukkalaam,2022-06-15T21:17:34Z
Idula rendu account number varude adu enadu,2022-04-29T16:44:50Z
Login nomper kekura a,2022-04-09T00:29:16Z
Bro ivlothana namma account ye vere yarum namma ic no vechi pakka maattangala?,2022-01-14T15:02:42Z
"I re-register my account serval time.so i cannot register my account now. So, how do i reset my account",2021-07-22T06:25:30Z
,2021-02-12T14:25:56Z
Bro keela ulla account engada but mela ulladhu enna,2020-11-27T09:53:12Z
How to get a business loan from Bank of Ceylon,2020-11-25T05:54:42Z
Bro intha app la irunthu cash transfer panna mudiyuma,2020-10-22T15:45:34Z
This app not in playstore,2020-08-07T09:54:15Z
Bro anakku seving and current accontukkum vittiyasam anne,2020-08-02T08:52:23Z
indha app download panni open panna Bank la Active panna wenuma bro,2020-05-20T07:33:57Z
How to add two accounts to the app. Plz explain..,2020-04-30T15:03:13Z
Bro enaku sir Lanka Ila new account open pannum bro adhuku idhu use augamah,2020-03-23T13:51:36Z
අවම ඩොලර් 5000ක් ඔනිද ඒ කියන්නෙ ලක්ශ 15ක් වගේ නේද ලක්ශ 5කින් වගේ බැරිද,2025-04-14T11:38:38Z
Boc eke foreign currency fixed deposit ekakata ekapara invest karanna puluwan uparima dollars ganak thiyanawda eeh kiyada kiyanna puluwand??,2024-12-31T19:46:35Z
Yen walin baida,2024-09-30T10:40:16Z
මම කුවේට් එකට ඇඟිල්ල දැන් මාස 6 මට පුලුවන්ද WhatsApp අංකය දෙන්න,2024-06-14T13:10:00Z
Mama Inna Qatarwala.riyal walin puluwanda,2023-03-28T18:20:12Z
Us dollar walin 5000k dammoth masekata kiyak labenawada,2023-02-25T08:42:03Z
මෙක හොදයි. ආයෙත් සල්ලි ගන්න පුලුවන් නම්. ඕකෙන් ගන්න පුළුවන් කිව්වට ගන්න ගියාම මාර අවුල්. අනික Terms and Conditions වෙනස් වෙන්න පුළුවන් කියලාම තියෙනවා. අන්තිමට වෙන්නේ ඩොලර් ටික බැංකුවට සින්න කරලා රුපියල්ටික එකවුනට් එකට දාගන්න. අනිත් කාරණාව රටෙ මුදල් අච්චු ගහද්දි ඔය තැමිපතු ඩොලර් ප්‍රමාණයෙන් කොටසක් සංචිතයක් විදියට රදවා ගන්නවා. එතකොට එක පැත්තකින් මෙක පිරමීඩයක් වගේ. අලුතෙන් එකතුවෙන අයගෙන් අරන් පරණ අයට දෙනවා.,2023-02-17T17:37:56Z
Ane lankawe inna apita monthly poliya wadiyen ganna puluwan banks gana video ekak dannako. Ikmanata dannakoooo ,2023-02-14T09:49:23Z
Hi mage dollar account thiyenawa back eke mama rata inne kohomada eka karanne,2023-02-10T07:52:43Z
මේක වැඩ නෑ දැන්,2025-05-19T11:25:33Z
ව්හට් සැප් නබර් එක දෙන්නකෝ ලංකා bankuw,2023-08-05T11:38:08Z
saving account එක හදද්දි දීපු නම්බර් එකෙන්ම වට්සැප් අකවුන්ට් එක තියෙන්න ඕන  මහ විකාරයක්,2023-06-10T08:59:35Z
,2023-05-17T02:16:22Z
Pdodjrodoifofpfotkfpflrpdpflrpfoglldkfpfltltpfltpt00000071,2023-08-29T09:57:41Z
Commercial bank is the best when considering cutomer service,2021-08-08T10:01:38Z
"Well done . . .Congratulations ...
INGIRIYA...Wooooow its Amazing . . .",2020-05-31T17:36:42Z
,2023-03-21T07:59:38Z
,2024-12-29T12:44:56Z
,2024-12-16T03:16:27Z
"ভাইজান আমি দরখাস্ত করেছি, জানিনা কি হবে, আল্লাহ ভরষা",2023-03-21T12:34:05Z
Ai post e apply korar kotodin por dake,2023-03-21T14:14:50Z
Vai apply Korte ki taka lagbe???Last date Kobe???,2023-03-09T11:29:16Z
"Lankawe thiyenne mongal bank system  ekak..kisima bankuwak, ceylon bank, people s bank,NSB, commercial  bank, seylan, sampath, inne pissu hu..thala. ekekwak update pass book den ne phone ekata ewanawalu..ayi h..ge putho lankawe minissunta digital bank system  karanna tharam digital phone thiyeda, a tharamata lankawe saksharathawa diyunu welada, mun ewa balan nethuwa weda karanne. Me banks wala accounts  open karan epa",2025-04-15T04:22:44Z
"Sir lagadi management trainee boc eke ganne natiweida 
Colombo wala",2025-02-23T12:08:55Z
Ca wala training walata bank training puluwan da,2025-02-10T15:29:34Z
"Sir ca audit traing vala  1 year training kiyanna 220 days  ne 

Audit firmvala 220 days work karoth 1 year tha 
 
Nethn me month ithan next year me month venaken 1 yeartha",2025-02-10T04:35:09Z
Apita Bank exam thiyena dawas walata eka pilibadawa denuwath karala video danna puluwanda,2025-02-10T01:37:56Z
