Comment,Date,language
Boc bank එකේ දැන් අවුරුදු හතරේ සීන් එක නැහැ ලු. ඒක නවත්තලා කියලා තමා කියලා තිබ්බේ මිගමු boc එකෙන්,2022-10-14T15:28:17Z,si
අයියේ අනිත් බැන්ක් වලත් ඔහොම මාසිකව දෙන ඒවා ගැන විඩියෝ එකක් කරන්න ,2022-10-14T15:16:02Z,si
250000 danna hodama mokakkda?,2022-10-14T14:49:19Z,si
,2022-10-14T14:05:15Z,
Thank you very much.,2022-10-14T13:50:52Z,en
තැන්පත් කරන විට කල්පනාකාරීව තැන්පත් කරන්න.lokka මොන උගුලක් අටවයි ද කියල කියන්න අමාරුයි.?,2022-10-14T13:36:50Z,si
බොහොම ස්තුතියි දැනුවත් කිරිම ගැන ..තෙරුවන් සරණයි,2022-10-14T13:11:40Z,si
Please let me know any other bank offer the same retes for 4 years more amount but monthly interest thanks,2022-10-14T12:58:52Z,en
Aurudu 5  kata danawanam hodama bankuwa mokakkda,2022-10-14T12:42:43Z,si
දැනුවත් කිරිමට ස්තුතියි ඔබට,2022-10-14T12:39:42Z,si
වයස 42 ට බැරිද සියලු සුදුසුකම් තියනවා,2025-04-27T16:07:22Z,si
Bank ku pohaamal weetla iruthu epdi app a register panni kolra,2025-02-20T16:26:15Z,other
Enathu sms mobile facility deactivated aahitu Nan eppadi activate panrathu... Bank ku poai seiya time podhamal iruku.. edhavadhu solution iruka,2025-02-16T05:00:06Z,ta
Anna karand bill eppidi onlinela kaddirathu,2025-02-13T06:51:35Z,ta
Very difficult  everytime facing server issues,2024-09-12T12:18:43Z,en
Can we register through this app without filling applications,2024-09-10T16:40:19Z,en
How to re register the b app,2023-06-25T14:29:27Z,en
இத.நான்.ஒன்பன்னுரேன்வாருதுஇல்லைஏன்தேரியாஎப்படிவேரவழிகள்இருக்காசொல்லுங்க,2023-05-26T18:47:22Z,ta
நான் forin poittan ennakku boc b app eppadi activate  pannurathu,2023-04-06T22:39:13Z,ta
Money transfer full details paarpathu eppedii....,2023-03-02T10:04:48Z,other
ஏனைய வங்கிகளுடன் ஒப்பிடும் போது BOC online uses கடினமாகவே உள்ளது,2022-12-24T14:19:54Z,ta
How to change my username???!!,2022-11-11T01:24:37Z,en
Thanks,2022-11-06T04:18:53Z,en
Good,2022-09-28T18:27:25Z,en
Please help ,2022-08-29T15:53:11Z,en
How to change security question 🤔,2022-08-29T15:52:59Z,en
User id locked aana epdi panra,2022-07-30T07:39:45Z,other
"Norochchole branch katta mattikire y ??
(People's bank)",2021-12-31T11:36:04Z,en
How to reset the security question,2021-11-01T16:03:26Z,en
Password marantha enna sera,2021-08-24T05:31:13Z,ta
Bank ku pokama register panna elatha,2021-07-25T10:14:25Z,ta
yov form oda link kuduthirukkalam la,2021-06-24T18:57:02Z,ta
Neegal sonna mathiri than try panrn,2021-06-23T18:47:48Z,en
Ennala mny trnsfr Panna elama irukku yen,2021-06-23T18:47:27Z,ta
Pls hlp me,2021-06-23T18:45:58Z,other
Entha Form,2020-11-19T15:22:16Z,en
Hallo sir enda user id lock aahittu edukkurathukku try panninan varala boc app new open pannum pothu ketta  kelvi da answer maranthutten enna saiyyalam,2020-07-06T15:53:38Z,ta
Good,2020-05-23T05:24:32Z,en
One time password  kku enna kudukkia,2020-03-24T09:55:13Z,ta
Hi br boc flex not working,2025-05-17T17:59:16Z,en
Bro enakku apdi vallaye bro,2025-02-26T12:03:15Z,ta
Phone no kudutta coad no varala,2025-02-10T03:12:43Z,other
Bro smart pay pathi video ondu podugko,2025-01-26T06:24:56Z,ta
bro  mobile numper epdi change pantre,2024-11-14T05:31:47Z,other
Bro inthe apple eppedi money transfer pannuvathu,2024-06-29T08:21:50Z,en
2 Account number varuthu nick name enru,2024-02-07T12:32:01Z,en
"Nan velinatil velai seikiren smart book stolpanni phone nompar aticha nic, phone nomparum veranu varudu nam kotukum nomparuku dane mesej varum enna seivadu ennota nummpar sawthi arapiya numpar ennaseivsdu",2023-11-22T13:37:57Z,ta
Bro intha app a mothama deactivate panna elava,2023-08-22T09:44:33Z,si
Pin number enda enna plz sollungo,2023-01-10T01:40:04Z,ta
Bro how to manage tow accounts into the app pls explain me,2022-12-24T06:02:55Z,en
Anna 2 account epdi add pannura,2022-10-05T03:54:24Z,ta
Bro  B App lock Aakina thirumba eppadi edukkalaam,2022-06-15T21:17:34Z,ta
Idula rendu account number varude adu enadu,2022-04-29T16:44:50Z,other
Login nomper kekura a,2022-04-09T00:29:16Z,other
Bro ivlothana namma account ye vere yarum namma ic no vechi pakka maattangala?,2022-01-14T15:02:42Z,other
"I re-register my account serval time.so i cannot register my account now. So, how do i reset my account",2021-07-22T06:25:30Z,en
,2021-02-12T14:25:56Z,
Bro keela ulla account engada but mela ulladhu enna,2020-11-27T09:53:12Z,ta
How to get a business loan from Bank of Ceylon,2020-11-25T05:54:42Z,en
Bro intha app la irunthu cash transfer panna mudiyuma,2020-10-22T15:45:34Z,ta
This app not in playstore,2020-08-07T09:54:15Z,en
Bro anakku seving and current accontukkum vittiyasam anne,2020-08-02T08:52:23Z,en
indha app download panni open panna Bank la Active panna wenuma bro,2020-05-20T07:33:57Z,ta
How to add two accounts to the app. Plz explain..,2020-04-30T15:03:13Z,en
Bro enaku sir Lanka Ila new account open pannum bro adhuku idhu use augamah,2020-03-23T13:51:36Z,other
"මේක හැම අවුරුද්දේම එනවද
නැත්තම් මේ අවුරුදු ගාණකට පස්සෙද අවේ",2025-05-23T17:31:13Z,si
English 2nd shy C ekak thiyenne apply karoth exam eka liyanna eida,2025-05-16T08:40:23Z,si
Ane province eka denn oni thanat district dalane reject weid,2025-05-14T10:06:57Z,si
Age 24i masa3 k nam barid,2025-05-11T03:29:25Z,si
Apply karanne kohomada,2025-05-11T03:08:34Z,si
Mekat clz thiyeid chuttk kiynn puluwnd,2025-05-10T16:57:21Z,si
අවම ඩොලර් 5000ක් ඔනිද ඒ කියන්නෙ ලක්ශ 15ක් වගේ නේද ලක්ශ 5කින් වගේ බැරිද,2025-04-14T11:38:38Z,si
Boc eke foreign currency fixed deposit ekakata ekapara invest karanna puluwan uparima dollars ganak thiyanawda eeh kiyada kiyanna puluwand??,2024-12-31T19:46:35Z,si
Yen walin baida,2024-09-30T10:40:16Z,other
මම කුවේට් එකට ඇඟිල්ල දැන් මාස 6 මට පුලුවන්ද WhatsApp අංකය දෙන්න,2024-06-14T13:10:00Z,si
Mama Inna Qatarwala.riyal walin puluwanda,2023-03-28T18:20:12Z,si
Us dollar walin 5000k dammoth masekata kiyak labenawada,2023-02-25T08:42:03Z,si
මෙක හොදයි. ආයෙත් සල්ලි ගන්න පුලුවන් නම්. ඕකෙන් ගන්න පුළුවන් කිව්වට ගන්න ගියාම මාර අවුල්. අනික Terms and Conditions වෙනස් වෙන්න පුළුවන් කියලාම තියෙනවා. අන්තිමට වෙන්නේ ඩොලර් ටික බැංකුවට සින්න කරලා රුපියල්ටික එකවුනට් එකට දාගන්න. අනිත් කාරණාව රටෙ මුදල් අච්චු ගහද්දි ඔය තැමිපතු ඩොලර් ප්‍රමාණයෙන් කොටසක් සංචිතයක් විදියට රදවා ගන්නවා. එතකොට එක පැත්තකින් මෙක පිරමීඩයක් වගේ. අලුතෙන් එකතුවෙන අයගෙන් අරන් පරණ අයට දෙනවා.,2023-02-17T17:37:56Z,si
Ane lankawe inna apita monthly poliya wadiyen ganna puluwan banks gana video ekak dannako. Ikmanata dannakoooo ,2023-02-14T09:49:23Z,si
Hi mage dollar account thiyenawa back eke mama rata inne kohomada eka karanne,2023-02-10T07:52:43Z,si
මේක වැඩ නෑ දැන්,2025-05-19T11:25:33Z,si
ව්හට් සැප් නබර් එක දෙන්නකෝ ලංකා bankuw,2023-08-05T11:38:08Z,si
saving account එක හදද්දි දීපු නම්බර් එකෙන්ම වට්සැප් අකවුන්ට් එක තියෙන්න ඕන  මහ විකාරයක්,2023-06-10T08:59:35Z,si
,2023-05-17T02:16:22Z,
Pdodjrodoifofpfotkfpflrpdpflrpfoglldkfpfltltpfltpt00000071,2023-08-29T09:57:41Z,other
Commercial bank is the best when considering cutomer service,2021-08-08T10:01:38Z,en
"Well done . . .Congratulations ...
INGIRIYA...Wooooow its Amazing . . .",2020-05-31T17:36:42Z,en
,2023-03-21T07:59:38Z,
,2024-12-29T12:44:56Z,
,2024-12-16T03:16:27Z,
"ভাইজান আমি দরখাস্ত করেছি, জানিনা কি হবে, আল্লাহ ভরষা",2023-03-21T12:34:05Z,other
Ai post e apply korar kotodin por dake,2023-03-21T14:14:50Z,other
Vai apply Korte ki taka lagbe???Last date Kobe???,2023-03-09T11:29:16Z,other
